date,t,GRU
2014-10-30 09:00:00,114539.0,111534.91976765767
2014-10-30 09:15:00,116698.0,112664.24670716128
2014-10-30 09:30:00,114716.0,114269.04404520194
2014-10-30 09:45:00,116563.0,114810.30330204024
2014-10-30 10:00:00,118295.0,115258.76623871556
2014-10-30 10:15:00,117778.0,116308.15094939993
2014-10-30 10:30:00,117854.0,116746.8746698286
2014-10-30 10:45:00,117433.0,117324.97701427508
2014-10-30 11:00:00,120542.0,117773.02448905024
2014-10-30 11:15:00,119342.0,118348.2272128506
2014-10-30 11:30:00,122545.0,118990.58317623434
2014-10-30 11:45:00,123111.0,120413.40402382813
2014-10-30 12:00:00,123478.0,121758.7140422359
2014-10-30 12:15:00,123969.0,122624.63353757418
2014-10-30 12:30:00,121811.0,123533.4733634397
2014-10-30 12:45:00,120586.0,123389.37096434238
2014-10-30 13:00:00,122903.0,122590.00054702742
2014-10-30 13:15:00,121895.0,122151.59587244215
2014-10-30 13:30:00,122283.0,121605.02100060054
2014-10-30 13:45:00,121222.0,121425.64779775598
2014-10-30 14:00:00,124982.0,121547.58485111859
2014-10-30 14:15:00,122306.0,122274.29457057497
2014-10-30 14:30:00,121670.0,122449.00595790743
2014-10-30 14:45:00,121120.0,122597.73928816203
2014-10-30 15:00:00,118674.0,122200.79501673502
2014-10-30 15:15:00,120376.0,120726.51377310815
2014-10-30 15:30:00,121695.0,119962.85235078204
2014-10-30 15:45:00,115857.0,119931.34228683055
2014-10-30 16:00:00,115822.0,118829.94367091979
2014-10-30 16:15:00,120209.0,117720.38702637685
2014-10-30 16:30:00,114249.0,117541.02483114779
2014-10-30 16:45:00,114885.0,115985.04211444051
2014-10-30 17:00:00,112737.0,115452.23004816103
2014-10-30 17:15:00,112750.0,114780.17886401963
2014-10-30 17:30:00,109528.0,113163.99477460032
2014-10-30 17:45:00,109382.0,111788.86643651963
2014-10-30 18:00:00,109544.0,110654.30044623159
2014-10-30 18:15:00,108382.0,109611.9943977528
2014-10-30 18:30:00,110193.0,108648.17142755084
2014-10-30 18:45:00,108571.0,108872.1710807929
2014-10-30 19:00:00,108339.0,108645.82279015116
2014-10-30 19:15:00,107890.0,108490.73796199673
2014-10-30 19:30:00,105428.0,108622.04730821356
2014-10-30 19:45:00,104888.0,107571.0138652121
2014-10-30 20:00:00,105359.0,106533.80198602795
2014-10-30 20:15:00,106087.0,105815.87992385763
2014-10-30 20:30:00,105312.0,105242.26226418164
2014-10-30 20:45:00,105096.0,105167.6777352061
2014-10-30 21:00:00,103682.0,105698.86221830263
2014-10-30 21:15:00,104355.0,105315.9260400116
2014-10-30 21:30:00,103046.0,104983.48489333857
2014-10-30 21:45:00,105494.0,104797.94960141087
2014-10-30 22:00:00,101366.0,104883.1797955201
2014-10-30 22:15:00,103432.0,104520.19115636556
2014-10-30 22:30:00,102038.0,104337.44867983091
2014-10-30 22:45:00,102260.0,104019.9702312162
2014-10-30 23:00:00,100581.0,103561.79204543836
2014-10-30 23:15:00,101073.0,103238.70597642718
2014-10-30 23:30:00,101810.0,102870.68449125158
2014-10-30 23:45:00,101683.0,102632.25269572822
2014-10-31 00:00:00,101181.0,102728.69776369428
2014-10-31 00:15:00,101222.0,102969.88957903336
2014-10-31 00:30:00,101098.0,103164.73564232729
2014-10-31 00:45:00,99635.0,103183.69946608062
2014-10-31 01:00:00,104182.0,102768.80722128888
2014-10-31 01:15:00,103712.0,103155.57741651732
2014-10-31 01:30:00,102723.0,103849.47843718529
2014-10-31 01:45:00,103615.0,104328.55505172281
2014-10-31 02:00:00,106195.0,105125.85725192845
2014-10-31 02:15:00,103700.0,105776.01408485595
2014-10-31 02:30:00,104800.0,105871.27124267767
2014-10-31 02:45:00,104016.0,106203.67527958265
2014-10-31 03:00:00,104639.0,106251.21242747626
2014-10-31 03:15:00,104430.0,105960.39482764988
2014-10-31 03:30:00,104442.0,105931.60197086928
2014-10-31 03:45:00,109615.0,106045.35640394218
2014-10-31 04:00:00,107371.0,107236.50926511969
2014-10-31 04:15:00,107785.0,108225.17407881682
2014-10-31 04:30:00,107345.0,109082.87710561733
2014-10-31 04:45:00,106561.0,109451.67443110592
2014-10-31 05:00:00,110592.0,109033.2251495481
2014-10-31 05:15:00,113156.0,109565.18420688533
2014-10-31 05:30:00,119062.0,110873.53628116283
2014-10-31 05:45:00,121869.0,113893.36083376268
2014-10-31 06:00:00,125577.0,117524.12851281356
2014-10-31 06:15:00,124900.0,121277.37200878745
2014-10-31 06:30:00,129122.0,124067.86279548905
2014-10-31 06:45:00,128771.0,126307.37160690113
2014-10-31 07:00:00,127234.0,127570.06441120646
2014-10-31 07:15:00,119707.0,127665.44322594863
2014-10-31 07:30:00,117187.0,125846.66218898601
2014-10-31 07:45:00,117415.0,122580.68549950034
2014-10-31 08:00:00,117043.0,119534.27794060143
2014-10-31 08:15:00,121187.0,117278.30459406243
2014-10-31 08:30:00,123674.0,117786.3024735706
2014-10-31 08:45:00,128022.0,119843.42687071238
2014-10-31 09:00:00,126920.0,122902.93957815891
2014-10-31 09:15:00,125839.0,125880.64929730658
2014-10-31 09:30:00,125773.0,127357.6643915312
2014-10-31 09:45:00,123617.0,127719.15702131213
2014-10-31 10:00:00,121301.0,126330.53594052058
2014-10-31 10:15:00,122081.0,124022.7053919538
2014-10-31 10:30:00,122148.0,122015.38585362636
2014-10-31 10:45:00,123006.0,120600.20354134019
2014-10-31 11:00:00,123489.0,120223.73787949004
2014-10-31 11:15:00,123781.0,120868.39717255087
2014-10-31 11:30:00,118739.0,121710.60187128487
2014-10-31 11:45:00,120555.0,121098.8726712934
2014-10-31 12:00:00,120356.0,120666.93279370078
2014-10-31 12:15:00,119736.0,120195.97294574475
2014-10-31 12:30:00,121210.0,119866.24743882536
2014-10-31 12:45:00,123064.0,120382.93416640714
2014-10-31 13:00:00,126395.0,121105.39220159076
2014-10-31 13:15:00,126705.0,122352.33014255727
2014-10-31 13:30:00,123895.0,123801.87077365413
2014-10-31 13:45:00,122594.0,124422.2070216804
2014-10-31 14:00:00,124286.0,123817.14369754467
2014-10-31 14:15:00,123238.0,123169.16790823266
2014-10-31 14:30:00,127695.0,122408.81803592591
2014-10-31 14:45:00,128673.0,123132.89318505421
2014-10-31 15:00:00,128721.0,124901.4100107525
2014-10-31 15:15:00,128390.0,126304.09382729698
2014-10-31 15:30:00,125173.0,127338.40100267305
2014-10-31 15:45:00,124418.0,126899.73472530379
2014-10-31 16:00:00,123080.0,125659.00228277955
2014-10-31 16:15:00,121061.0,124044.4123504493
2014-10-31 16:30:00,121269.0,122380.30729276311
2014-10-31 16:45:00,117982.0,121292.62310506307
2014-10-31 17:00:00,118375.0,119821.64378194863
2014-10-31 17:15:00,116991.0,118875.42671181948
2014-10-31 17:30:00,117023.0,117821.16627678357
2014-10-31 17:45:00,122697.0,117004.02395501648
2014-10-31 18:00:00,121294.0,117980.79445244957
2014-10-31 18:15:00,115283.0,118994.91281959062
2014-10-31 18:30:00,115655.0,118872.78540457119
2014-10-31 18:45:00,111136.0,118308.40417411388
2014-10-31 19:00:00,109348.0,115552.63013289575
2014-10-31 19:15:00,109500.0,112175.93734356285
2014-10-31 19:30:00,108080.0,109911.87602816758
2014-10-31 19:45:00,107495.0,107880.77900016395
2014-10-31 20:00:00,106696.0,106671.99655275329
2014-10-31 20:15:00,104743.0,106412.58009164697
2014-10-31 20:30:00,105475.0,106005.82104190497
2014-10-31 20:45:00,105174.0,105828.03411957619
2014-10-31 21:00:00,102877.0,105720.65475101862
2014-10-31 21:15:00,102902.0,104943.40096352078
2014-10-31 21:30:00,104240.0,104090.96294149211
2014-10-31 21:45:00,103165.0,103902.520533879
2014-10-31 22:00:00,101206.0,103604.44672451165
2014-10-31 22:15:00,99266.0,103774.7269887026
2014-10-31 22:30:00,101411.0,104674.86971160356
2014-10-31 22:45:00,98411.0,104439.11891760815
