date,t,GRU,CNN
2019-07-19 16:00:00,113866.0,126432.42550337088,719046544.3446759
2019-07-19 17:00:00,115445.0,137092.89157077976,708816306.0276884
2019-07-19 18:00:00,121582.0,134529.9894675473,683471759.3258744
2019-07-19 19:00:00,126022.0,121632.2147103604,614609274.1128799
2019-07-19 20:00:00,126148.0,106578.64930295176,497005786.42838365
2019-07-19 21:00:00,119134.0,100150.77730482742,368521605.98143643
2019-07-19 22:00:00,105822.0,97072.60279245766,264068893.92675224
2019-07-19 23:00:00,97484.0,96922.72970555832,186179959.2794176
2019-07-20 00:00:00,92273.0,95588.54174298103,127472629.98582941
2019-07-20 01:00:00,89668.0,92335.4348894616,81716229.66253911
2019-07-20 02:00:00,89948.0,89031.99823707879,46129947.8110416
2019-07-20 03:00:00,90535.0,89564.39048543676,23527554.775997605
2019-07-20 04:00:00,92653.0,93080.681436048,10279795.01174018
2019-07-20 05:00:00,97746.0,100612.42217169958,2944281.5055197985
2019-07-20 06:00:00,103259.0,110720.55845842436,103342.73792041843
2019-07-20 07:00:00,108335.0,117331.39414595936,109410.1397487909
2019-07-20 08:00:00,113185.0,120359.29413408376,113117.22836842966
2019-07-20 09:00:00,115384.0,120750.19048422162,115198.3895206504
2019-07-20 10:00:00,116196.0,120196.261505225,115882.14625618215
2019-07-20 11:00:00,117422.0,119759.8460556196,116583.83851341145
2019-07-20 12:00:00,117446.0,119464.994203217,117187.0835764211
2019-07-20 13:00:00,118060.0,118551.3362232948,117570.13637631798
2019-07-20 14:00:00,118527.0,116696.8793039812,117533.56994866442
2019-07-20 15:00:00,118203.0,114887.53256733228,116821.42719474489
2019-07-20 16:00:00,117580.0,114980.10184263648,116334.87449056405
2019-07-20 17:00:00,119274.0,118450.32142164905,118197.95603871882
2019-07-20 18:00:00,124653.0,124364.65097692928,124798.55309882305
2019-07-20 19:00:00,130755.0,129006.35854000604,130842.27679903094
2019-07-20 20:00:00,132505.0,128272.737340708,131247.06643487493
2019-07-20 21:00:00,123172.0,120862.7887542541,122645.9885851489
2019-07-20 22:00:00,111385.0,109639.4388799324,109278.43936227048
2019-07-20 23:00:00,101827.0,99420.97792656888,99452.90959015345
2019-07-21 00:00:00,95837.0,93075.69781187834,93715.08420166602
2019-07-21 01:00:00,92094.0,90042.1738461136,90822.96503141768
2019-07-21 02:00:00,91375.0,88600.38667196094,89514.92117794997
2019-07-21 03:00:00,91275.0,88548.08890972746,89345.41917832634
2019-07-21 04:00:00,92272.0,90971.47937028356,92056.5375228158
2019-07-21 05:00:00,96958.0,96514.87667414256,97337.93220795334
2019-07-21 06:00:00,104500.0,103925.62278561686,105076.97841237346
2019-07-21 07:00:00,112413.0,110881.2690388414,113347.29480721417
2019-07-21 08:00:00,121620.0,115522.12667124612,119496.72269233783
2019-07-21 09:00:00,125538.0,117806.4518515593,123480.91248472179
2019-07-21 10:00:00,126430.0,119050.58644597112,125096.7251581365
2019-07-21 11:00:00,126346.0,120301.64055560745,125745.9205019335
2019-07-21 12:00:00,126342.0,121516.89621648593,125886.29739300771
2019-07-21 13:00:00,125974.0,121876.66947138475,126159.7081824813
2019-07-21 14:00:00,125510.0,120858.4459368296,126169.69031997875
2019-07-21 15:00:00,124945.0,119032.9635248721,125514.72917087226
2019-07-21 16:00:00,124618.0,118301.3083164778,125765.13759669218
2019-07-21 17:00:00,126894.0,120336.27296498926,128457.9014343199
2019-07-21 18:00:00,134420.0,124789.654007409,134200.94299300748
2019-07-21 19:00:00,139732.0,128615.15255286956,137155.81907023347
2019-07-21 20:00:00,140093.0,128115.8265801092,133458.90331389545
2019-07-21 21:00:00,124914.0,121799.60581739474,121404.88210208002
2019-07-21 22:00:00,108391.0,111005.3232321114,105734.61057337062
2019-07-21 23:00:00,98576.0,100047.66737330456,95504.00369620816
