date,t,GRU
2015-07-04 20:00:00,115050.0,84843.50663668185
2015-07-04 20:15:00,117316.0,85052.90254548882
2015-07-04 20:30:00,114031.0,85052.90254548882
2015-07-04 20:45:00,111652.0,85052.90254548882
2015-07-04 21:00:00,119355.0,88006.75402221103
2015-07-04 21:15:00,117203.0,86257.70771501336
2015-07-04 21:30:00,113691.0,85577.79941815833
2015-07-04 21:45:00,115050.0,84488.51993133554
2015-07-04 22:00:00,115730.0,92592.43755751649
2015-07-04 22:15:00,118562.0,84068.18781946994
2015-07-04 22:30:00,111652.0,70270.75659138564
2015-07-04 22:45:00,117316.0,82491.29385907142
2015-07-04 23:00:00,112105.0,108114.26418026155
2015-07-04 23:15:00,116070.0,111748.98620470475
2015-07-04 23:30:00,111085.0,112041.21808774715
2015-07-04 23:45:00,112331.0,111752.38518907456
2015-07-05 00:00:00,111198.0,111695.57078458724
2015-07-05 00:15:00,120035.0,111466.35932524588
2015-07-05 00:30:00,114710.0,111769.44585285496
2015-07-05 00:45:00,113691.0,111815.77141678325
2015-07-05 01:00:00,108140.0,112519.5447493383
2015-07-05 01:15:00,109952.0,113347.31559970928
2015-07-05 01:30:00,109612.0,113770.5278042323
2015-07-05 01:45:00,110745.0,113762.10626218597
2015-07-05 02:00:00,110405.0,113257.62083922375
2015-07-05 02:15:00,108819.0,113363.04513528557
2015-07-05 02:30:00,111312.0,113353.5755566447
2015-07-05 02:45:00,115277.0,113068.22014871828
2015-07-05 03:00:00,119242.0,113134.475575978
2015-07-05 03:15:00,118336.0,113555.38584865627
2015-07-05 03:30:00,114937.0,114858.24039103235
2015-07-05 03:45:00,111425.0,116247.3720212062
2015-07-05 04:00:00,116749.0,116606.06839045255
2015-07-05 04:15:00,113238.0,116345.18097998298
2015-07-05 04:30:00,112445.0,115291.88245487645
2015-07-05 04:45:00,111085.0,113919.68384287563
2015-07-05 05:00:00,109272.0,112234.18580659352
2015-07-05 05:15:00,105307.0,110347.08419059089
2015-07-05 05:30:00,108026.0,108698.1205558981
2015-07-05 05:45:00,104514.0,106770.7321045438
2015-07-05 06:00:00,103948.0,104747.88437833422
2015-07-05 06:15:00,101796.0,102625.43623292426
2015-07-05 06:30:00,104514.0,101016.90117358704
2015-07-05 06:45:00,103268.0,99650.28428261832
2015-07-05 07:00:00,98850.0,98548.59368630829
2015-07-05 07:15:00,99870.0,97357.27329458798
2015-07-05 07:30:00,96584.0,96672.68418137333
2015-07-05 07:45:00,96811.0,95748.79579841784
2015-07-05 08:00:00,94319.0,95084.66307846783
2015-07-05 08:15:00,95451.0,94208.60997014836
2015-07-05 08:30:00,97264.0,93495.83365296852
2015-07-05 08:45:00,93865.0,92866.55918183163
2015-07-05 09:00:00,90693.0,92790.17076507825
2015-07-05 09:15:00,90693.0,92446.87189242145
2015-07-05 09:30:00,90353.0,92187.58826911556
2015-07-05 09:45:00,91373.0,91760.33171168918
2015-07-05 10:00:00,89900.0,91455.48624366955
2015-07-05 10:15:00,90693.0,90917.58597541723
2015-07-05 10:30:00,90920.0,90834.08582962345
2015-07-05 10:45:00,92166.0,90659.73808143707
2015-07-05 11:00:00,90127.0,90501.5793332062
2015-07-05 11:15:00,92393.0,90273.57616848723
2015-07-05 11:30:00,92053.0,90568.7625186919
2015-07-05 11:45:00,91260.0,91046.3768347591
2015-07-05 12:00:00,92053.0,91814.75232022132
2015-07-05 12:15:00,92506.0,92248.50810550003
2015-07-05 12:30:00,92053.0,92343.37978018732
2015-07-05 12:45:00,92959.0,92625.02289714411
2015-07-05 13:00:00,93412.0,93356.52561946964
2015-07-05 13:15:00,94205.0,94280.26618021516
2015-07-05 13:30:00,94998.0,95254.58160104776
2015-07-05 13:45:00,97491.0,96685.54423008882
2015-07-05 14:00:00,96584.0,97689.62379771295
2015-07-05 14:15:00,100663.0,98720.8879348067
2015-07-05 14:30:00,102815.0,99814.53644330977
2015-07-05 14:45:00,104288.0,101734.99252800882
2015-07-05 15:00:00,101456.0,103597.51440608759
2015-07-05 15:15:00,103042.0,105271.48333279436
2015-07-05 15:30:00,109839.0,106448.50088607814
2015-07-05 15:45:00,108819.0,108041.95609033678
2015-07-05 16:00:00,110179.0,109302.06950236231
2015-07-05 16:15:00,110405.0,110248.43613965399
2015-07-05 16:30:00,107800.0,111131.14048109413
2015-07-05 16:45:00,107573.0,111797.35352048204
2015-07-05 17:00:00,112105.0,112158.63759281434
2015-07-05 17:15:00,112218.0,112798.7664722681
2015-07-05 17:30:00,115730.0,113190.22999387789
2015-07-05 17:45:00,117316.0,114345.10243082899
2015-07-05 18:00:00,112784.0,115690.0994451149
2015-07-05 18:15:00,112331.0,116204.42577897114
2015-07-05 18:30:00,113577.0,116141.01893870348
2015-07-05 18:45:00,111198.0,116345.714797888
2015-07-05 19:00:00,119242.0,116030.39998677518
2015-07-05 19:15:00,118449.0,115778.08463527347
2015-07-05 19:30:00,111765.0,115712.04356785072
2015-07-05 19:45:00,116636.0,115824.00581849019
2015-07-05 20:00:00,113464.0,115976.10424683207
2015-07-05 20:15:00,114710.0,115590.03388854997
2015-07-05 20:30:00,119015.0,114552.99517739339
2015-07-05 20:45:00,118336.0,114449.52193330988
2015-07-05 21:00:00,120941.0,115034.54273445913
2015-07-05 21:15:00,116863.0,116259.72841156609
2015-07-05 21:30:00,119242.0,116953.55139072477
2015-07-05 21:45:00,122980.0,117462.79967104929
2015-07-05 22:00:00,119468.0,117738.80129476271
2015-07-05 22:15:00,119355.0,118057.36331091312
2015-07-05 22:30:00,121961.0,118485.34050119495
2015-07-05 22:45:00,115390.0,119081.57950427846
2015-07-05 23:00:00,115730.0,118717.2068583852
2015-07-05 23:15:00,117089.0,118423.42359478744
2015-07-05 23:30:00,115730.0,117413.75462835464
2015-07-05 23:45:00,116296.0,116423.98809557228
2015-07-06 00:00:00,116183.0,116145.82250890855
2015-07-06 00:15:00,117656.0,116285.34021620726
2015-07-06 00:30:00,117429.0,116621.80400048954
2015-07-06 00:45:00,116410.0,116498.41606873556
2015-07-06 01:00:00,113464.0,116681.76222123839
2015-07-06 01:15:00,113011.0,116929.43604631875
2015-07-06 01:30:00,116863.0,116835.61295243706
2015-07-06 01:45:00,113804.0,117176.86914808818
2015-07-06 02:00:00,116749.0,117144.12934475925
2015-07-06 02:15:00,117769.0,116803.46842081333
2015-07-06 02:30:00,121961.0,117236.16438873307
2015-07-06 02:45:00,120375.0,117550.4681862626
2015-07-06 03:00:00,121508.0,118133.78100154521
2015-07-06 03:15:00,121054.0,119069.10937138092
2015-07-06 03:30:00,119582.0,119455.45015641945
2015-07-06 03:45:00,120601.0,119303.80889502958
2015-07-06 04:00:00,120941.0,119114.69117966214
2015-07-06 04:15:00,118789.0,118535.79123287502
2015-07-06 04:30:00,117769.0,117779.35045573075
2015-07-06 04:45:00,119129.0,117018.4836791078
2015-07-06 05:00:00,113577.0,115880.69397202267
2015-07-06 05:15:00,112218.0,114693.32050149892
2015-07-06 05:30:00,112558.0,113416.94314646685
2015-07-06 05:45:00,109726.0,111440.88987687851
2015-07-06 06:00:00,104514.0,109499.7197536237
2015-07-06 06:15:00,105874.0,107128.39678391966
2015-07-06 06:30:00,105647.0,104802.3007870173
2015-07-06 06:45:00,98170.0,102970.86875058287
2015-07-06 07:00:00,99983.0,100703.28510865202
2015-07-06 07:15:00,98623.0,99104.80015968562
2015-07-06 07:30:00,93865.0,97583.74490450852
2015-07-06 07:45:00,93865.0,95828.18563839543
2015-07-06 08:00:00,92619.0,94509.49862306874
2015-07-06 08:15:00,92732.0,93566.48988067821
2015-07-06 08:30:00,90580.0,92659.28947875867
2015-07-06 08:45:00,92506.0,92412.51682941777
2015-07-06 09:00:00,92393.0,92138.53123367751
2015-07-06 09:15:00,91146.0,91886.48392759715
2015-07-06 09:30:00,90580.0,91633.14914646877
2015-07-06 09:45:00,92053.0,91387.20131542765
2015-07-06 10:00:00,89334.0,91238.54443755717
2015-07-06 10:15:00,91033.0,91142.44960693848
2015-07-06 10:30:00,90353.0,91169.07056043213
2015-07-06 10:45:00,90467.0,91214.50711697788
2015-07-06 11:00:00,90014.0,91008.86691829973
2015-07-06 11:15:00,92279.0,91131.51290303751
2015-07-06 11:30:00,91260.0,91455.36220174268
2015-07-06 11:45:00,91600.0,92140.87042974817
2015-07-06 12:00:00,92619.0,92708.99372183476
2015-07-06 12:15:00,95338.0,93621.31046843447
2015-07-06 12:30:00,95905.0,94361.00540730932
2015-07-06 12:45:00,96358.0,94876.44714922272
2015-07-06 13:00:00,96018.0,95830.16943732926
2015-07-06 13:15:00,97264.0,96963.87290349699
2015-07-06 13:30:00,96698.0,98090.8287113073
2015-07-06 13:45:00,100889.0,99482.86568310164
2015-07-06 14:00:00,101002.0,100492.92924872103
2015-07-06 14:15:00,104968.0,101992.61798985368
2015-07-06 14:30:00,104175.0,104183.08719194843
2015-07-06 14:45:00,110179.0,106208.38530830527
2015-07-06 15:00:00,113011.0,108540.69427295183
2015-07-06 15:15:00,116749.0,111211.94364347577
2015-07-06 15:30:00,118336.0,113960.87072215538
2015-07-06 15:45:00,122527.0,116833.17039767886
2015-07-06 16:00:00,117882.0,119742.98671968047
2015-07-06 16:15:00,128192.0,121800.85475465546
2015-07-06 16:30:00,129778.0,123796.58795433887
2015-07-06 16:45:00,136801.0,125392.72818698746
2015-07-06 17:00:00,135329.0,127082.49236479489
2015-07-06 17:15:00,129098.0,129279.7273060034
2015-07-06 17:30:00,131930.0,130934.97486821607
2015-07-06 17:45:00,130910.0,132156.29805765793
2015-07-06 18:00:00,128418.0,132690.16882025715
2015-07-06 18:15:00,131250.0,132366.28134287297
2015-07-06 18:30:00,128078.0,132350.209489249
2015-07-06 18:45:00,132950.0,131999.3217644674
2015-07-06 19:00:00,138614.0,131696.12784150368
2015-07-06 19:15:00,135895.0,132069.63078204502
2015-07-06 19:30:00,147564.0,132238.68914336246
2015-07-06 19:45:00,144392.0,133203.16572590312
2015-07-06 20:00:00,135329.0,134629.64582945494
2015-07-06 20:15:00,140427.0,135463.34987501096
2015-07-06 20:30:00,134649.0,136345.65635721615
2015-07-06 20:45:00,129778.0,136145.31417235004
2015-07-06 21:00:00,134309.0,135528.59705322457
2015-07-06 21:15:00,136575.0,134833.73069374528
2015-07-06 21:30:00,131137.0,134253.43950454236
2015-07-06 21:45:00,132496.0,133571.91694286148
2015-07-06 22:00:00,137028.0,132978.99962091565
2015-07-06 22:15:00,131137.0,132202.2452516173
2015-07-06 22:30:00,135215.0,131181.23112537182
2015-07-06 22:45:00,137934.0,130013.12127849992
2015-07-06 23:00:00,128305.0,129610.70886858922
2015-07-06 23:15:00,128871.0,128674.03916702933
2015-07-06 23:30:00,128418.0,127702.13272862753
2015-07-06 23:45:00,127738.0,126555.93773970156
2015-07-07 00:00:00,129778.0,125007.27597975818
2015-07-07 00:15:00,127399.0,124304.9449120122
2015-07-07 00:30:00,120261.0,123816.08949164493
2015-07-07 00:45:00,120715.0,122746.40515100671
2015-07-07 01:00:00,123547.0,122182.02478490923
2015-07-07 01:15:00,127965.0,121177.75747655542
2015-07-07 01:30:00,121054.0,120871.57687984416
2015-07-07 01:45:00,121621.0,120904.59706960816
2015-07-07 02:00:00,122074.0,121155.06459742272
2015-07-07 02:15:00,126152.0,121138.57992719038
2015-07-07 02:30:00,122754.0,121314.39534144363
2015-07-07 02:45:00,134989.0,121071.39494827297
2015-07-07 03:00:00,132723.0,121570.06771552387
2015-07-07 03:15:00,126606.0,122517.74227473777
2015-07-07 03:30:00,130004.0,123263.83311194694
2015-07-07 03:45:00,125019.0,124081.2324260957
2015-07-07 04:00:00,130684.0,124303.99287666852
2015-07-07 04:15:00,126719.0,124164.44345240228
2015-07-07 04:30:00,122640.0,123962.03134471612
2015-07-07 04:45:00,124906.0,123021.72394683244
2015-07-07 05:00:00,116070.0,121254.01343191208
2015-07-07 05:15:00,119695.0,118756.00173527162
2015-07-07 05:30:00,116636.0,115258.10066993447
2015-07-07 05:45:00,123094.0,111913.48238254922
2015-07-07 06:00:00,113804.0,109254.22445020983
2015-07-07 06:15:00,108593.0,107312.7883196458
2015-07-07 06:30:00,104628.0,105345.22179119759
2015-07-07 06:45:00,103608.0,103442.02188704224
2015-07-07 07:00:00,104741.0,101047.94212749379
2015-07-07 07:15:00,99870.0,98842.42438897185
2015-07-07 07:30:00,97491.0,97479.78994071622
2015-07-07 07:45:00,96584.0,96067.06639731897
2015-07-07 08:00:00,93979.0,94909.96160965035
2015-07-07 08:15:00,94545.0,94062.39731073988
2015-07-07 08:30:00,93412.0,92839.21784104913
2015-07-07 08:45:00,93299.0,91985.6611527272
2015-07-07 09:00:00,91146.0,91413.55456582094
2015-07-07 09:15:00,92166.0,91236.43180369833
2015-07-07 09:30:00,92506.0,91192.49837915003
2015-07-07 09:45:00,90580.0,91301.50634970433
2015-07-07 10:00:00,91260.0,91133.98563878865
2015-07-07 10:15:00,91600.0,91220.23556549154
2015-07-07 10:30:00,92846.0,91647.04626203317
2015-07-07 10:45:00,92053.0,91942.0032722612
2015-07-07 11:00:00,93752.0,92783.62094573068
2015-07-07 11:15:00,92846.0,93213.2560552507
2015-07-07 11:30:00,90467.0,93513.63263801456
2015-07-07 11:45:00,94205.0,93593.72163642282
2015-07-07 12:00:00,94092.0,93680.88402926836
2015-07-07 12:15:00,93979.0,94342.38668643078
2015-07-07 12:30:00,92619.0,95088.75022586029
2015-07-07 12:45:00,97264.0,95876.64486555025
2015-07-07 13:00:00,96924.0,96934.21551627807
2015-07-07 13:15:00,98284.0,98024.3180518308
2015-07-07 13:30:00,104175.0,99613.50731915429
2015-07-07 13:45:00,102815.0,102054.71984119841
2015-07-07 14:00:00,102249.0,104870.85862027154
2015-07-07 14:15:00,104061.0,108051.9921994858
2015-07-07 14:30:00,107686.0,110740.26796992193
2015-07-07 14:45:00,111878.0,112834.46547124031
2015-07-07 15:00:00,112784.0,114805.3817718034
2015-07-07 15:15:00,120148.0,116713.3102993019
2015-07-07 15:30:00,125699.0,118888.97295712076
2015-07-07 15:45:00,128192.0,122038.15328324209
2015-07-07 16:00:00,119129.0,124591.02278301396
2015-07-07 16:15:00,129098.0,126321.11720103191
2015-07-07 16:30:00,130571.0,128407.70439846165
2015-07-07 16:45:00,125133.0,129901.70892188381
2015-07-07 17:00:00,126719.0,131006.16029270046
2015-07-07 17:15:00,127625.0,132070.07834574158
2015-07-07 17:30:00,134422.0,132223.50703792807
2015-07-07 17:45:00,127852.0,132237.90686763966
2015-07-07 18:00:00,127285.0,132274.4284431108
2015-07-07 18:15:00,128645.0,132185.45808722873
2015-07-07 18:30:00,134649.0,132172.26326300777
2015-07-07 18:45:00,130004.0,131897.68953694828
2015-07-07 19:00:00,129211.0,131339.01595480408
2015-07-07 19:15:00,136235.0,130310.44735207
2015-07-07 19:30:00,138387.0,130154.99064980664
2015-07-07 19:45:00,141786.0,130952.2543187278
2015-07-07 20:00:00,143825.0,131796.54305104926
2015-07-07 20:15:00,148017.0,133110.95407124073
2015-07-07 20:30:00,146091.0,134561.00594240945
2015-07-07 20:45:00,141673.0,136112.7155533407
2015-07-07 21:00:00,140766.0,137116.6086208396
2015-07-07 21:15:00,128871.0,137489.66855480036
2015-07-07 21:30:00,125926.0,137122.8403694163
2015-07-07 21:45:00,129664.0,135661.55287522118
2015-07-07 22:00:00,133289.0,133846.55798392685
2015-07-07 22:15:00,128305.0,131859.13292414992
2015-07-07 22:30:00,131477.0,130093.67653657091
2015-07-07 22:45:00,132723.0,129185.86223730423
2015-07-07 23:00:00,127399.0,127877.78787463706
2015-07-07 23:15:00,126379.0,126328.89209103132
2015-07-07 23:30:00,125813.0,124722.17084523372
2015-07-07 23:45:00,126039.0,124143.73762208044
2015-07-08 00:00:00,119922.0,123406.48071285931
2015-07-08 00:15:00,122754.0,122484.7809955179
2015-07-08 00:30:00,119355.0,121685.84549007344
2015-07-08 00:45:00,123433.0,120527.07976802823
2015-07-08 01:00:00,114370.0,119982.38235312277
2015-07-08 01:15:00,118222.0,119318.0237881846
2015-07-08 01:30:00,123207.0,118754.3712166531
2015-07-08 01:45:00,123773.0,118873.7770509429
2015-07-08 02:00:00,123547.0,118657.86199510618
2015-07-08 02:15:00,124113.0,118911.70700482569
2015-07-08 02:30:00,121734.0,118733.38675227964
2015-07-08 02:45:00,122074.0,119117.18611641193
2015-07-08 03:00:00,124000.0,119546.33075692646
