date,t,GRU
1970-01-07 18:05:00,113217.0,198764.11443441114
1970-01-07 18:10:00,104738.0,143309.94126985024
1970-01-07 18:15:00,113481.0,104932.89625663798
1970-01-07 18:20:00,113044.0,146540.57114490325
1970-01-07 18:25:00,109947.0,111368.78633466012
1970-01-07 18:30:00,113020.0,117276.23436292357
1970-01-07 18:35:00,102654.0,110551.5854516964
1970-01-07 18:40:00,100013.0,106218.94369594169
1970-01-07 18:45:00,104075.0,104128.76354615083
1970-01-07 18:50:00,100003.0,105195.73832988659
1970-01-07 18:55:00,99946.0,97358.29602458466
1970-01-07 19:00:00,117054.0,107427.3471829208
1970-01-07 19:05:00,106894.0,108370.97376918209
1970-01-07 19:10:00,109285.0,103520.09488969366
1970-01-07 19:15:00,108377.0,112132.64990888984
1970-01-07 19:20:00,105472.0,105624.57467731964
1970-01-07 19:25:00,100810.0,100978.1713618917
1970-01-07 19:30:00,111830.0,108017.8740446476
1970-01-07 19:35:00,110764.0,104075.06747768771
1970-01-07 19:40:00,113697.0,108470.86745161927
1970-01-07 19:45:00,113203.0,111302.27453522473
1970-01-07 19:50:00,110841.0,109656.92867251475
1970-01-07 19:55:00,102270.0,106717.43804571511
1970-01-07 20:00:00,116410.0,112136.31472660313
1970-01-07 20:05:00,109448.0,108106.25627664654
1970-01-07 20:10:00,108689.0,107469.06334550977
1970-01-07 20:15:00,120045.0,111066.336992169
1970-01-07 20:20:00,113395.0,114409.2524533013
1970-01-07 20:25:00,112564.0,107811.53368409495
1970-01-07 20:30:00,127608.0,116684.70149877563
1970-01-07 20:35:00,115969.0,121459.33082849525
1970-01-07 20:40:00,118029.0,117674.0032271758
1970-01-07 20:45:00,121332.0,118723.22838590876
1970-01-07 20:50:00,111037.0,115512.52810401295
1970-01-07 20:55:00,106034.0,105667.19508830266
1970-01-07 21:00:00,128587.0,115926.63588596848
1970-01-07 21:05:00,115560.0,115659.56117275405
1970-01-07 21:10:00,111138.0,112089.46841307059
1970-01-07 21:15:00,114547.0,116328.77984817344
1970-01-07 21:20:00,117414.0,109458.8412962492
1970-01-07 21:25:00,124251.0,109437.03470889905
1970-01-07 21:30:00,121006.0,127452.01949224339
1970-01-07 21:35:00,113448.0,113137.21769661874
1970-01-07 21:40:00,111383.0,113506.14255753244
1970-01-07 21:45:00,113131.0,115757.85516120789
1970-01-07 21:50:00,112953.0,107959.5477407413
1970-01-07 21:55:00,100522.0,108868.5282396905
1970-01-07 22:00:00,111306.0,115175.05592267356
1970-01-07 22:05:00,103427.0,105304.72163809653
1970-01-07 22:10:00,101079.0,102446.31493646417
1970-01-07 22:15:00,107369.0,105700.86525189233
1970-01-07 22:20:00,105712.0,105822.37333884221
1970-01-07 22:25:00,98577.0,102660.71922241365
1970-01-07 22:30:00,102889.0,107054.98246913301
1970-01-07 22:35:00,97564.0,100108.78619026489
1970-01-07 22:40:00,97708.0,99468.85022472702
1970-01-07 22:45:00,99792.0,100057.53925622354
1970-01-07 22:50:00,110000.0,98411.9792681538
1970-01-07 22:55:00,127032.0,101943.52776493822
1970-01-07 23:00:00,133053.0,128879.53241567407
1970-01-07 23:05:00,120372.0,120209.33599132573
1970-01-07 23:10:00,108243.0,115743.45394106043
1970-01-07 23:15:00,107791.0,114859.39450130376
1970-01-07 23:20:00,101506.0,106727.92314856465
1970-01-07 23:25:00,98529.0,102102.72098166193
1970-01-07 23:30:00,102711.0,103900.67589723672
1970-01-07 23:35:00,102183.0,98165.9044428228
1970-01-07 23:40:00,100642.0,100595.4013578556
1970-01-07 23:45:00,101439.0,100698.00799856347
1970-01-07 23:50:00,95999.0,98535.7053038133
1970-01-07 23:55:00,95768.0,97516.4296412629
1970-01-08 00:00:00,100820.0,104061.83731381489
1970-01-08 00:05:00,115032.0,98986.4834999871
1970-01-08 00:10:00,126287.0,106005.39917663569
1970-01-08 00:15:00,115623.0,121076.67761675284
1970-01-08 00:20:00,114326.0,110815.17576679334
1970-01-08 00:25:00,114514.0,111544.80075878002
1970-01-08 00:30:00,119354.0,115543.48905028784
1970-01-08 00:35:00,109472.0,114114.96957484625
1970-01-08 00:40:00,108233.0,108552.52466270872
1970-01-08 00:45:00,106322.0,108207.32996543817
1970-01-08 00:50:00,110154.0,103974.05486269078
1970-01-08 00:55:00,100642.0,104528.94061095845
1970-01-08 01:00:00,117111.0,105127.83094639413
1970-01-08 01:05:00,107912.0,112314.4116543998
1970-01-08 01:10:00,111964.0,110535.57412660445
1970-01-08 01:15:00,119402.0,110117.79824630373
1970-01-08 01:20:00,108459.0,114755.87314192159
1970-01-08 01:25:00,103081.0,105953.13700674559
1970-01-08 01:30:00,120607.0,107685.48116432255
1970-01-08 01:35:00,113870.0,113671.18545723266
1970-01-08 01:40:00,106226.0,114492.2155500144
1970-01-08 01:45:00,109107.0,110361.13822582057
1970-01-08 01:50:00,105712.0,108654.19251436395
1970-01-08 01:55:00,101756.0,103900.9585791282
1970-01-08 02:00:00,121865.0,113582.48053023267
1970-01-08 02:05:00,117923.0,114238.91313965908
1970-01-08 02:10:00,107201.0,115475.26625511321
1970-01-08 02:15:00,113232.0,110157.21389036029
1970-01-08 02:20:00,115056.0,108726.7495785872
1970-01-08 02:25:00,106178.0,107105.41530985892
1970-01-08 02:30:00,110768.0,112814.88784575531
1970-01-08 02:35:00,103388.0,105219.93342963344
1970-01-08 02:40:00,103648.0,100491.40699844676
1970-01-08 02:45:00,105645.0,104925.81979999159
1970-01-08 02:50:00,104378.0,104457.71120770871
1970-01-08 02:55:00,98563.0,100603.28604051415
1970-01-08 03:00:00,125788.0,108559.82488509797
1970-01-08 03:05:00,140788.0,120448.2494522127
1970-01-08 03:10:00,133821.0,133225.62147222535
1970-01-08 03:15:00,167293.0,131288.22274456246
1970-01-08 03:20:00,151289.0,144466.8928435438
1970-01-08 03:25:00,129034.0,138568.34042448647
1970-01-08 03:30:00,142800.0,131435.7434641813
1970-01-08 03:35:00,137941.0,132996.33205064057
1970-01-08 03:40:00,135238.0,128348.09500698191
1970-01-08 03:45:00,141686.0,134070.95380384586
1970-01-08 03:50:00,117433.0,134572.68756941525
1970-01-08 03:55:00,111417.0,109391.48582484515
1970-01-08 04:00:00,127824.0,127134.99423423756
1970-01-08 04:05:00,117654.0,122145.07699727739
1970-01-08 04:10:00,119551.0,115280.06511164155
1970-01-08 04:15:00,136716.0,131576.37280474562
1970-01-08 04:20:00,121865.0,123943.74025912378
1970-01-08 04:25:00,117448.0,112370.98357702317
1970-01-08 04:30:00,118970.0,121336.2939364671
1970-01-08 04:35:00,111349.0,113498.29450326983
1970-01-08 04:40:00,125418.0,108429.61700042711
1970-01-08 04:45:00,113385.0,125570.7349830742
1970-01-08 04:50:00,120401.0,107490.35218348213
1970-01-08 04:55:00,110725.0,112494.68440399026
1970-01-08 05:00:00,188891.0,127148.9619679071
1970-01-08 05:05:00,144193.0,150819.29559745846
1970-01-08 05:10:00,126417.0,132284.12193460664
1970-01-08 05:15:00,116295.0,131449.63193803144
1970-01-08 05:20:00,123517.0,118142.70361051541
1970-01-08 05:25:00,118235.0,110037.83597560215
1970-01-08 05:30:00,120401.0,126013.29312360277
1970-01-08 05:35:00,118350.0,110057.04557558241
1970-01-08 05:40:00,130887.0,116730.83650658565
1970-01-08 05:45:00,132337.0,125492.2675152705
1970-01-08 05:50:00,134570.0,122145.0452631671
1970-01-08 05:55:00,101074.0,124202.50039824253
1970-01-08 06:00:00,120175.0,136879.29436668134
1970-01-08 06:05:00,108968.0,111183.59145556642
1970-01-08 06:10:00,109040.0,110235.78545639366
1970-01-08 06:15:00,128208.0,118275.93506675701
1970-01-08 06:20:00,118019.0,124000.12389594632
1970-01-08 06:25:00,109074.0,107227.29254864258
1970-01-08 06:30:00,132597.0,116968.18442691921
1970-01-08 06:35:00,119325.0,118062.4566387315
1970-01-08 06:40:00,109626.0,120250.68098271299
1970-01-08 06:45:00,115282.0,111001.10355353758
1970-01-08 06:50:00,128069.0,110636.5371550031
1970-01-08 06:55:00,109179.0,108394.49165101537
1970-01-08 07:00:00,162765.0,137320.73856554623
1970-01-08 07:05:00,119834.0,124594.72878316866
1970-01-08 07:10:00,116007.0,113903.43321014204
1970-01-08 07:15:00,141936.0,125301.13228529047
1970-01-08 07:20:00,134887.0,133134.2990709261
1970-01-08 07:25:00,109621.0,116937.52299492131
1970-01-08 07:30:00,114826.0,122308.19964393225
1970-01-08 07:35:00,107417.0,106302.99467817682
1970-01-08 07:40:00,109698.0,109772.18758187856
1970-01-08 07:45:00,103115.0,115805.4655127131
1970-01-08 07:50:00,105876.0,105049.01943706673
1970-01-08 07:55:00,97319.0,98414.94767754384
1970-01-08 08:00:00,142037.0,139868.6268167936
1970-01-08 08:05:00,108699.0,115470.53896447307
1970-01-08 08:10:00,105837.0,103200.7443328394
1970-01-08 08:15:00,111921.0,107959.49056335345
1970-01-08 08:20:00,107268.0,109654.1576228308
1970-01-08 08:25:00,101573.0,96991.40439145533
1970-01-08 08:30:00,110370.0,119046.7951000834
1970-01-08 08:35:00,100142.0,97819.66169899836
1970-01-08 08:40:00,100258.0,101903.04614294191
1970-01-08 08:45:00,102490.0,101277.70288950986
1970-01-08 08:50:00,98116.0,103003.83888711067
1970-01-08 08:55:00,100407.0,97791.17932744278
1970-01-08 09:00:00,153244.0,123987.1763979178
1970-01-08 09:05:00,117025.0,121117.6663839962
1970-01-08 09:10:00,112569.0,114927.75185408283
1970-01-08 09:15:00,111705.0,125047.70420065033
1970-01-08 09:20:00,114144.0,105749.93775803299
1970-01-08 09:25:00,105741.0,103060.10318775142
1970-01-08 09:30:00,124736.0,121527.73450850873
1970-01-08 09:35:00,101569.0,114050.70486826479
1970-01-08 09:40:00,98472.0,103760.1620122749
1970-01-08 09:45:00,106649.0,102486.53528694058
1970-01-08 09:50:00,102918.0,102722.87102958302
1970-01-08 09:55:00,104070.0,97797.66341228122
1970-01-08 10:00:00,133053.0,140909.4983751917
1970-01-08 10:05:00,119181.0,109895.27225947086
1970-01-08 10:10:00,114730.0,112774.05604076463
1970-01-08 10:15:00,108406.0,121611.67871080131
1970-01-08 10:20:00,103312.0,104571.72982179766
1970-01-08 10:25:00,100776.0,97893.95858349078
1970-01-08 10:30:00,110130.0,110671.63469062922
1970-01-08 10:35:00,106644.0,101168.66785889331
1970-01-08 10:40:00,100771.0,104099.33518333736
1970-01-08 10:45:00,108531.0,101103.82206302517
1970-01-08 10:50:00,103734.0,100803.88399374778
1970-01-08 10:55:00,105549.0,98746.21873675397
1970-01-08 11:00:00,128198.0,136323.01756701907
1970-01-08 11:05:00,111446.0,112783.008313346
1970-01-08 11:10:00,115633.0,109000.83066191994
1970-01-08 11:15:00,119085.0,118547.03557549411
1970-01-08 11:20:00,112718.0,113995.89654350253
1970-01-08 11:25:00,109664.0,105542.44134074314
1970-01-08 11:30:00,114168.0,116234.6649776679
1970-01-08 11:35:00,109837.0,106628.94495176431
1970-01-08 11:40:00,107652.0,108851.44268824124
1970-01-08 11:45:00,108464.0,114667.62923923429
1970-01-08 11:50:00,102222.0,101083.50858249642
1970-01-08 11:55:00,97823.0,100505.01912197983
1970-01-08 12:00:00,117409.0,123903.55584284986
1970-01-08 12:05:00,104637.0,106344.9911018309
1970-01-08 12:10:00,104565.0,105023.83603297346
1970-01-08 12:15:00,108675.0,108322.1551329385
1970-01-08 12:20:00,103528.0,104444.29442072006
1970-01-08 12:25:00,100848.0,99403.21946929212
1970-01-08 12:30:00,106202.0,108286.88149046883
1970-01-08 12:35:00,102308.0,98722.78411705511
1970-01-08 12:40:00,116137.0,100909.69346446244
1970-01-08 12:45:00,106274.0,117564.53328211319
1970-01-08 12:50:00,102428.0,101912.9664924776
1970-01-08 12:55:00,96027.0,98944.35374029992
1970-01-08 13:00:00,117006.0,115235.05604736015
1970-01-08 13:05:00,113899.0,106273.31319247185
1970-01-08 13:10:00,119522.0,113552.33043685563
1970-01-08 13:15:00,125514.0,118799.49799833167
1970-01-08 13:20:00,123632.0,117936.05475349122
1970-01-08 13:25:00,108833.0,114901.5910421242
1970-01-08 13:30:00,111133.0,115848.23817242056
1970-01-08 13:35:00,105299.0,106006.7150781857
1970-01-08 13:40:00,104411.0,107527.6599922137
1970-01-08 13:45:00,106812.0,105834.78979059648
1970-01-08 13:50:00,102260.0,102663.5063414193
1970-01-08 13:55:00,99211.0,99617.6533291333
1970-01-08 14:00:00,121332.0,112957.74939386183
1970-01-08 14:05:00,107417.0,110740.9850376334
1970-01-08 14:10:00,108550.0,109910.17597508103
1970-01-08 14:15:00,114653.0,113771.07833109189
1970-01-08 14:20:00,111810.0,111661.154674678
1970-01-08 14:25:00,108368.0,103488.8818368367
1970-01-08 14:30:00,111369.0,112168.52846921668
1970-01-08 14:35:00,112507.0,104487.19521984368
1970-01-08 14:40:00,112660.0,109834.12672251159
1970-01-08 14:45:00,115930.0,111559.99958498884
1970-01-08 14:50:00,109189.0,108231.9697295769
1970-01-08 14:55:00,105832.0,105416.34086976017
1970-01-08 15:00:00,120521.0,119215.02744294422
1970-01-08 15:05:00,113357.0,110720.09279016817
1970-01-08 15:10:00,115052.0,112343.52068408456
1970-01-08 15:15:00,121644.0,118830.97287548253
1970-01-08 15:20:00,115604.0,118165.5409689312
1970-01-08 15:25:00,108833.0,110921.98318738377
1970-01-08 15:30:00,111023.0,113112.92865336897
1970-01-08 15:35:00,105895.0,107863.19476233312
1970-01-08 15:40:00,106822.0,107651.24307659273
1970-01-08 15:45:00,115503.0,108232.88401121122
1970-01-08 15:50:00,110615.0,109058.46420103185
1970-01-08 15:55:00,105876.0,106644.15500208866
1970-01-08 16:00:00,115229.0,117437.89681673746
1970-01-08 16:05:00,109280.0,108899.61880866502
1970-01-08 16:10:00,106207.0,108795.15656195977
1970-01-08 16:15:00,111450.0,113738.74770512439
1970-01-08 16:20:00,107844.0,108141.42090153185
1970-01-08 16:25:00,103585.0,102378.44746919839
1970-01-08 16:30:00,107883.0,105378.94086081766
1970-01-08 16:35:00,102063.0,102155.18919193486
1970-01-08 16:40:00,99763.0,101746.29430584639
1970-01-08 16:45:00,107921.0,103811.36673511416
1970-01-08 16:50:00,106077.0,101767.48579931319
1970-01-08 16:55:00,105770.0,101125.71335652756
1970-01-08 17:00:00,128266.0,115808.4145602763
1970-01-08 17:05:00,116439.0,117246.29090054645
1970-01-08 17:10:00,126311.0,113094.5332572331
1970-01-08 17:15:00,124602.0,125686.3477945499
1970-01-08 17:20:00,121975.0,121035.6092790026
1970-01-08 17:25:00,109515.0,116112.95049561291
1970-01-08 17:30:00,136409.0,115973.73451866275
1970-01-08 17:35:00,127488.0,123376.24231311832
1970-01-08 17:40:00,147400.0,124770.50371918544
1970-01-08 17:45:00,136832.0,140394.74997026895
1970-01-08 17:50:00,120357.0,129506.89870790808
1970-01-08 17:55:00,124079.0,116316.55526680688
1970-01-08 18:00:00,132222.0,134048.82260113483
1970-01-08 18:05:00,125274.0,121837.68537038604
1970-01-08 18:10:00,126196.0,126651.4035071726
1970-01-08 18:15:00,128410.0,126037.93157650557
1970-01-08 18:20:00,127545.0,122461.39388688955
1970-01-08 18:25:00,117376.0,118942.76376848128
1970-01-08 18:30:00,125716.0,124175.02121456755
1970-01-08 18:35:00,120439.0,116724.07627372471
1970-01-08 18:40:00,119426.0,124000.73069049632
1970-01-08 18:45:00,127555.0,120980.5365776976
1970-01-08 18:50:00,124535.0,120291.70232955457
1970-01-08 18:55:00,119373.0,118012.57635908056
1970-01-08 19:00:00,136361.0,126453.2601621174
1970-01-08 19:05:00,123397.0,122894.60580654161
1970-01-08 19:10:00,126964.0,123445.37675744137
1970-01-08 19:15:00,131761.0,126767.95015021077
1970-01-08 19:20:00,119920.0,122971.59490272748
1970-01-08 19:25:00,118019.0,113136.63964715792
1970-01-08 19:30:00,126484.0,125538.63107392083
1970-01-08 19:35:00,124751.0,116331.48891317895
1970-01-08 19:40:00,116650.0,121556.44165965007
1970-01-08 19:45:00,123550.0,120009.64193338512
1970-01-08 19:50:00,117515.0,116176.66396872335
1970-01-08 19:55:00,112377.0,117035.69129400057
1970-01-08 20:00:00,128856.0,123466.82666745163
1970-01-08 20:05:00,122100.0,116535.29237072496
1970-01-08 20:10:00,118187.0,119784.5375837525
1970-01-08 20:15:00,123733.0,120043.5512153977
1970-01-08 20:20:00,113491.0,117417.27578746829
1970-01-08 20:25:00,129783.0,109361.11119662778
1970-01-08 20:30:00,133475.0,130241.07237289868
1970-01-08 20:35:00,122897.0,121802.43276477617
1970-01-08 20:40:00,117726.0,121802.42799578958
1970-01-08 20:45:00,118960.0,121192.94605696683
1970-01-08 20:50:00,105280.0,109666.8558309373
1970-01-08 20:55:00,100656.0,104209.42398166319
1970-01-08 21:00:00,123224.0,109945.35161510085
1970-01-08 21:05:00,109030.0,110902.64607122769
1970-01-08 21:10:00,112838.0,107092.18487007321
1970-01-08 21:15:00,119757.0,115752.61704520465
1970-01-08 21:20:00,117769.0,108270.90344600558
1970-01-08 21:25:00,111762.0,111880.20699916838
1970-01-08 21:30:00,130729.0,115304.35880818567
1970-01-08 21:35:00,113649.0,116514.56874767943
1970-01-08 21:40:00,125668.0,113484.82622416948
1970-01-08 21:45:00,120016.0,124246.24517977427
1970-01-08 21:50:00,125073.0,111884.8538168383
1970-01-08 21:55:00,128496.0,114900.16597180131
1970-01-08 22:00:00,140082.0,136190.64190146944
1970-01-08 22:05:00,132789.0,123475.14064633618
1970-01-08 22:10:00,124933.0,129481.40758384562
1970-01-08 22:15:00,133245.0,126904.57454030859
1970-01-08 22:20:00,134705.0,123174.549621485
1970-01-08 22:25:00,126614.0,124829.7195676524
1970-01-08 22:30:00,127128.0,130620.89527384714
1970-01-08 22:35:00,110216.0,116579.7247994325
1970-01-08 22:40:00,113597.0,112487.09209170181
1970-01-08 22:45:00,111215.0,114062.21897070706
1970-01-08 22:50:00,104281.0,107053.59474421616
1970-01-08 22:55:00,98107.0,103005.44379568218
1970-01-08 23:00:00,120300.0,113489.1574563555
1970-01-08 23:05:00,110975.0,107923.26261852491
1970-01-08 23:10:00,110442.0,110490.10584748337
1970-01-08 23:15:00,119411.0,113119.46372925426
1970-01-08 23:20:00,113232.0,112997.31351570072
1970-01-08 23:25:00,108853.0,109065.94986768399
1970-01-08 23:30:00,117860.0,116921.90296006102
1970-01-08 23:35:00,105530.0,106216.89312444383
1970-01-08 23:40:00,107369.0,105013.29151155746
1970-01-08 23:45:00,108329.0,107615.55933631104
1970-01-08 23:50:00,117928.0,100725.69679139755
1970-01-08 23:55:00,126436.0,108288.97718872505
